hhid,zone,state,lga,urca_cat,adult_count,members_under_18,members_18_30,members_31_55,members_over_55,number_of_rooms,solar_supply_hours,generator_supply_hours,generator_count,generator_monthly_cost,minigrid_supply_hours,minigrid_monthly_bill,national_grid_supply_hours,national_grid_monthly_bill,air_cooler_count,fridge_count,washing_machine_count,ac_count,electric_cooker_count,thermal_appliance_count,household_size,daily_supply_hours,estimated_service_band,fan_count,laptop_computer_count,light_bulb_count,mobile_phone_charger_count,radio_count,television_count,fan_usage_hours,laptop_computer_usage_hours,light_bulb_usage_hours,mobile_phone_charger_usage_hours,radio_usage_hours,television_usage_hours,light_bulb_monthly_kwh,fan_monthly_kwh,television_monthly_kwh,mobile_phone_charger_monthly_kwh,laptop_computer_monthly_kwh,radio_monthly_kwh,fridge_monthly_kwh,ac_monthly_kwh,washing_machine_monthly_kwh,electric_cooker_monthly_kwh,thermal_appliance_monthly_kwh,air_cooler_monthly_kwh,estimated_monthly_kwh,supply_factor,estimated_monthly_kwh_adjusted,consumption_category,log_estimated_monthly_kwh,estimated_monthly_kwh_raw,outlier_flag
3e749bd0-d276-4d7c-a0ef-c83bd3e8cba6,North Central,Nassarawa,lafia,<1hr to int. city,3,2,3,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5000.0,0,0,0,0,0,0,5,2.0,Below Band E / Low Supply,0,0,10,3,0,0,0.0,0.0,4.0,4.0,0.0,0.0,12.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7600000000000002,0.2,2.7600000000000002,Low Consumption,1.3244189574018033,2.7600000000000002,0
8e97dcaa-a02c-4228-acb5-02ca58f97941,North West,Kaduna,jaba,<1hr to small city/town+,4,3,2,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2000.0,0,0,0,0,0,0,7,5.0,Band E,0,0,5,3,0,1,0.0,0.0,4.0,3.0,0.0,2.0,6.0,0.0,6.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78125,0.20833333333333334,2.78125,Low Consumption,1.3300546427970146,2.78125,0
f9a3cfbc-b9b0-47d6-a45a-33113e51fcff,North Central,Nassarawa,lafia,<1hr to int. city,7,7,0,7,0,8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3500.0,0,0,0,0,0,1,14,6.0,Band E,3,0,17,6,2,3,3.0,0.0,5.0,3.0,3.0,3.0,25.5,16.2,27.0,2.7,0.0,1.8,0.0,0.0,0.0,0.0,18.0,0.0,22.8,0.25,22.8,High Consumption,3.169685580677429,22.8,0
0936ed76-ce8d-481b-aeaa-ec98ea7088e8,South South,Rivers,obio/akpor,<1hr to large city,2,0,2,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1200.0,0,1,0,0,0,1,2,10.0,Band D,1,0,1,1,1,1,20.0,0.0,3.0,4.0,2.0,4.0,0.9,36.0,12.0,0.6,0.0,0.6,54.0,0.0,0.0,0.0,18.0,0.0,50.875,0.4166666666666667,50.875,Very High Consumption,3.9488369785508626,50.875,0
bda4d8d9-f2b4-4451-85ec-d7407e11fa4f,North West,Kaduna,kajuru,<1hr to large city,3,4,2,1,0,7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2000.0,0,0,0,0,0,0,7,7.0,Band E,3,0,8,6,0,3,4.0,0.0,7.0,3.0,0.0,5.0,16.8,21.6,45.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.112500000000004,0.2916666666666667,25.112500000000004,High Consumption,3.2624141268826845,25.112500000000004,0
92cb4450-5e9e-420f-8a0b-62d5e82b5acd,North West,Kano,ungogo,<1hr to large city,9,12,1,6,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0,0,0,0,1,21,0.0,Below Band E / Low Supply,14,0,25,3,4,0,8.0,0.0,7.0,4.0,10.0,0.0,52.5,201.6,0.0,1.8,0.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,57.18,0.2,57.18,Very High Consumption,4.063541653067055,57.18,0
212c1b65-e776-4e80-bc68-afd77d971bc0,North West,Kaduna,jaba,<1hr to small city/town+,4,2,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3000.0,0,0,0,0,0,0,6,4.0,Band E,2,0,15,3,1,2,6.0,0.0,5.0,4.0,4.0,7.0,22.5,21.6,42.0,1.8,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,17.82,0.2,17.82,Moderate Consumption,2.9349201341572337,17.82,0
70615ede-bf7e-43c1-980f-98688f3de70c,North West,Kaduna,jaba,<1hr to small city/town+,9,4,4,3,2,8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3500.0,0,0,0,0,0,0,13,7.0,Band E,0,0,7,3,1,2,0.0,0.0,4.0,7.0,2.0,3.0,8.4,0.0,18.0,3.15,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,8.79375,0.2916666666666667,8.79375,Moderate Consumption,2.281744427122194,8.79375,0
26d8cac7-a060-492f-ad08-e0430143d3d0,South South,Rivers,obio/akpor,<1hr to large city,1,0,1,0,0,1,0.0,5.0,1.0,15000.0,0.0,0.0,10.0,2000.0,0,0,0,0,0,1,1,10.0,Band D,1,1,4,1,1,1,7.0,3.0,11.0,6.0,3.0,8.0,13.2,12.6,24.0,0.9,5.4,0.9,0.0,0.0,0.0,0.0,18.0,0.0,31.25,0.4166666666666667,31.25,High Consumption,3.4735180432417816,31.25,0
cf03ea81-78ca-49bd-97f0-3fc88971d156,North West,Kano,ungogo,<1hr to large city,5,14,3,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,700.0,0,0,0,0,0,0,19,1.0,Below Band E / Low Supply,0,0,5,1,0,0,0.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.2,1.32,Low Consumption,0.8415671856782186,1.32,0
9bd515c0-80ce-4960-b657-f31df597dbad,North West,Kano,ungogo,<1hr to large city,2,0,2,0,0,5,0.0,5.0,0.0,3000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,5.0,Band E,2,0,11,2,1,1,4.0,0.0,4.0,4.0,5.0,3.0,13.2,14.4,9.0,1.2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,8.187500000000002,0.20833333333333334,8.187500000000002,Moderate Consumption,2.2178438645389553,8.187500000000002,0
7157e040-fb15-46e8-88f7-c3b7cb932a60,North West,Kano,ungogo,<1hr to large city,3,1,1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,0,1,4,0.0,Below Band E / Low Supply,0,0,6,0,1,0,0.0,0.0,5.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,18.0,0.0,5.7,0.2,5.7,Moderate Consumption,1.9021075263969205,5.7,0
42f1a560-c2fa-4da0-83ee-47c6d112c20a,North Central,Niger,bosso,<1hr to int. city,4,1,1,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3000.0,0,1,0,0,0,0,5,21.0,Band A,2,0,6,3,0,1,9.0,0.0,15.0,10.0,0.0,14.0,27.0,32.4,42.0,4.5,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,139.9125,0.875,139.9125,Very High Consumption,4.94813913037065,139.9125,0
19732c51-d48e-459a-9515-b5e1050dce7d,North Central,Kogi,lokoja,<1hr to int. city,10,16,3,3,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,1,26,0.0,Below Band E / Low Supply,4,0,8,5,3,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,18.0,0.0,4.14,0.2,4.14,Low Consumption,1.6370530794670737,4.14,0
3ff9a94b-d94b-49b4-a62c-06d009eac124,North West,Kano,ungogo,<1hr to large city,3,0,1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.0,0,0,0,0,0,0,3,3.0,Below Band E / Low Supply,0,0,6,2,1,0,0.0,0.0,6.0,5.0,8.0,0.0,10.8,0.0,0.0,1.5,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.9400000000000004,0.2,2.9400000000000004,Low Consumption,1.3711807233098425,2.9400000000000004,0
4df4cd80-162c-4071-9fd8-1d712ba0fc0a,North West,Kano,ungogo,<1hr to large city,2,1,1,1,0,3,0.0,4.0,1.0,3500.0,0.0,0.0,1.0,500.0,0,0,0,0,0,1,3,4.0,Band E,0,0,6,3,0,0,0.0,0.0,5.0,4.0,0.0,0.0,9.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.760000000000001,0.2,5.760000000000001,Moderate Consumption,1.911022890054873,5.760000000000001,0
3ac9be55-dd04-482b-a207-0a8d8407217c,North Central,Nassarawa,lafia,<1hr to int. city,3,5,2,1,0,8,0.0,3.0,1.0,15000.0,0.0,0.0,2.0,1000.0,0,0,0,0,0,1,8,3.0,Below Band E / Low Supply,8,0,10,3,0,1,4.0,0.0,19.0,9.0,0.0,6.0,57.0,57.6,18.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,30.930000000000003,0.2,30.930000000000003,High Consumption,3.4635460067266908,30.930000000000003,0
1b5d2b91-d5c4-4343-815d-d0de121216f3,North Central,Niger,bosso,<1hr to int. city,3,3,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2000.0,0,0,0,0,0,0,6,14.0,Band C,3,0,2,3,0,0,7.0,0.0,9.0,4.0,0.0,0.0,5.4,37.8,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.249999999999996,0.5833333333333334,26.249999999999996,High Consumption,3.305053521109253,26.249999999999996,0
ceb9a1b5-9fbc-423c-afed-bce52911c7d8,North Central,Niger,bosso,<1hr to int. city,6,9,5,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3000.0,0,0,0,0,0,0,15,21.0,Band A,0,0,4,3,0,1,0.0,0.0,12.0,7.0,0.0,9.0,14.4,0.0,27.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.981249999999996,0.875,38.981249999999996,High Consumption,3.6884105942163106,38.981249999999996,0
0f964d95-5200-4883-8e65-49f54cbff378,North West,Katsina,bakori,<1hr to int. city,6,2,4,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2000.0,0,0,0,0,0,0,8,10.0,Band D,0,0,8,2,1,0,0.0,0.0,8.0,4.0,8.0,0.0,19.2,0.0,0.0,1.2,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.4166666666666667,9.5,Moderate Consumption,2.3513752571634776,9.5,0
35b49e1e-091b-4f88-889c-f399585fe5fe,North West,Katsina,bakori,<1hr to int. city,5,3,2,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2500.0,0,0,0,0,0,0,8,9.0,Band D,2,0,5,3,2,0,14.0,0.0,9.0,6.0,7.0,0.0,13.5,50.4,0.0,2.7,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,26.549999999999997,0.375,26.549999999999997,High Consumption,3.3160025355989236,26.549999999999997,0
81e2967d-aadc-4240-b20f-0076470be9d3,North Central,Niger,bosso,<1hr to int. city,3,5,2,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2000.0,0,1,0,0,0,0,8,19.0,Band B,3,0,6,2,1,1,16.0,0.0,14.0,6.0,3.0,8.0,25.2,86.4,24.0,1.8,0.0,0.9,54.0,0.0,0.0,0.0,0.0,0.0,152.2375,0.7916666666666666,152.2375,Very High Consumption,5.031989005421113,152.2375,0
9b7b69c7-d1ae-4d4b-8037-f704d755b9ac,North Central,Niger,bosso,<1hr to int. city,4,4,2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3000.0,0,1,0,0,0,0,8,21.0,Band A,3,0,5,3,1,1,10.0,0.0,9.0,8.0,4.0,10.0,13.5,54.0,30.0,3.6,0.0,1.2,54.0,0.0,0.0,0.0,0.0,0.0,136.76250000000002,0.875,136.76250000000002,Very High Consumption,4.92553118801766,136.76250000000002,0
6a8bc5bc-9674-4dc7-84ad-ac9a40a53e38,North Central,Niger,bosso,<1hr to int. city,11,10,8,2,1,6,0.0,0.0,0.0,0.0,19.0,3000.0,0.0,0.0,0,1,0,0,0,0,21,19.0,Band B,6,0,10,13,1,2,9.0,0.0,6.0,6.0,4.0,11.0,18.0,97.2,66.0,11.7,0.0,1.2,54.0,0.0,0.0,0.0,0.0,0.0,153.2325,0.7916666666666666,196.41249999999997,Very High Consumption,5.285295448196173,196.41249999999997,1
08a7526a-0893-4f4c-b892-b64f3931ebab,North West,Kano,ungogo,<1hr to large city,7,5,3,2,2,6,0.0,6.0,1.0,5000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,6.0,Band E,0,0,0,0,2,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.25,1.65,Low Consumption,0.9745596399981308,1.65,0
2e2a59a0-59db-491f-89f4-9a41228a51cc,North West,Kano,ungogo,<1hr to large city,6,7,2,3,1,6,0.0,8.0,1.0,5000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,8.0,Band D,0,0,4,4,0,0,0.0,0.0,8.0,6.0,0.0,0.0,9.6,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3999999999999995,0.3333333333333333,4.3999999999999995,Low Consumption,1.6863989535702286,4.3999999999999995,0
4b105f17-a630-4eb2-925e-6b86a7faa960,South South,Rivers,obio/akpor,<1hr to large city,5,0,2,2,1,6,0.0,6.0,1.0,15000.0,0.0,0.0,14.0,2000.0,0,1,0,1,1,1,5,14.0,Band C,5,1,11,3,0,2,6.0,5.0,11.0,5.0,0.0,12.0,36.3,54.0,72.0,2.25,9.0,0.0,54.0,120.0,0.0,45.0,18.0,0.0,153.2325,0.5833333333333334,239.4875,Very High Consumption,5.482668113143091,239.4875,1
f5db57de-435a-4e6c-aa9e-02d910707387,North West,Katsina,bakori,<1hr to int. city,5,5,2,3,0,7,4.0,0.0,0.0,0.0,0.0,0.0,7.0,3500.0,0,0,0,0,0,1,10,7.0,Band E,3,0,9,4,1,2,10.0,0.0,8.0,5.0,5.0,10.0,21.6,54.0,60.0,3.0,0.0,1.5,0.0,0.0,0.0,0.0,18.0,0.0,46.112500000000004,0.2916666666666667,46.112500000000004,High Consumption,3.8525383585932538,46.112500000000004,0
a49b9919-ec6b-4d22-ae2f-ee666ccd279c,North West,Kano,ungogo,<1hr to large city,15,13,6,7,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,28,0.0,Below Band E / Low Supply,0,0,0,3,1,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.2,0.30000000000000004,Low Consumption,0.26236426446749106,0.30000000000000004,0
bc614842-3899-438d-b3ab-a1e65fdbd77b,North West,Kano,ungogo,<1hr to large city,3,1,0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0.0,Below Band E / Low Supply,0,0,0,4,3,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.2,1.62,Low Consumption,0.9631743177730056,1.62,0
8ea00b40-f731-4ebc-ac4a-cfa3ef2b39d6,North Central,Kogi,adavi,<1hr to int. city,4,1,2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3000.0,0,1,0,0,0,1,5,9.0,Band D,2,0,5,5,1,1,6.0,0.0,6.0,4.0,5.0,6.0,9.0,21.6,18.0,3.0,0.0,1.5,54.0,0.0,0.0,0.0,18.0,0.0,46.912499999999994,0.375,46.912499999999994,High Consumption,3.8693764307066734,46.912499999999994,0
75f08c1a-2b9a-4427-8656-63012bbb3ed9,North West,Kaduna,zangon_kataf,<1hr to int. city,6,1,2,2,2,11,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1500.0,0,0,0,0,0,0,7,3.0,Below Band E / Low Supply,0,0,4,2,1,2,0.0,0.0,3.0,3.0,4.0,3.0,3.6,0.0,18.0,0.9,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.2,4.74,Low Consumption,1.747459210331475,4.74,0
644c311f-29bd-452f-9985-dd622251b9c6,North Central,Niger,bosso,<1hr to int. city,6,4,4,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2000.0,0,0,0,0,0,0,10,21.0,Band A,2,0,10,3,2,1,14.0,0.0,16.0,9.0,16.0,13.0,48.0,50.4,39.0,4.05,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,132.16875000000002,0.875,132.16875000000002,Very High Consumption,4.89161712097154,132.16875000000002,0
4b85bc58-337f-4373-97d5-1f30d9ec22a4,North West,Kaduna,giwa,<1hr to large city,8,2,5,2,1,6,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3000.0,0,1,0,0,0,1,10,11.0,Band D,4,0,9,0,0,1,10.0,0.0,13.0,0.0,0.0,9.0,35.1,72.0,27.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,94.46249999999999,0.4583333333333333,94.46249999999999,Very High Consumption,4.558733500214503,94.46249999999999,0
81726b73-a84f-4a92-9c50-b98b5ef514ec,South South,Rivers,obio/akpor,<1hr to large city,1,0,1,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10000.0,0,0,0,0,0,0,1,8.0,Band D,1,0,8,0,0,0,8.0,0.0,7.0,0.0,0.0,0.0,16.8,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.3333333333333333,10.4,Moderate Consumption,2.4336133554004498,10.4,0
3d4742fc-626e-4047-bf87-02a7309c7b26,North West,Katsina,bakori,<1hr to int. city,5,7,2,3,0,5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2000.0,0,0,0,0,0,1,12,6.0,Band E,0,0,4,2,3,1,0.0,0.0,5.0,5.0,5.0,3.0,6.0,0.0,9.0,1.5,0.0,4.5,0.0,0.0,0.0,0.0,18.0,0.0,9.75,0.25,9.75,Moderate Consumption,2.3749057545736716,9.75,0
031e3dec-7598-4691-bbf7-96c6c0ec6210,South South,Delta,ethiope_west,Town,2,3,2,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1000.0,0,0,0,0,0,0,5,6.0,Band E,1,0,2,4,1,1,6.0,0.0,12.0,3.0,5.0,8.0,7.2,10.8,24.0,1.8,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,11.325,0.25,11.325,Moderate Consumption,2.5116297199287536,11.325,0
ccb4bb6b-0039-46db-b22d-be16d451b4d0,North West,Katsina,funtua,<1hr to large city,8,5,2,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,13,0.0,Below Band E / Low Supply,0,0,6,0,1,0,0.0,0.0,6.0,0.0,8.0,0.0,10.8,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.6400000000000006,0.2,2.6400000000000006,Low Consumption,1.2919836816486494,2.6400000000000006,0
df3a7b69-677f-4d51-b21f-0130b8d15286,South South,Rivers,obio/akpor,<1hr to large city,2,2,1,1,0,3,0.0,5.0,1.0,10000.0,0.0,0.0,5.0,20000.0,0,1,1,1,0,0,4,5.0,Band E,1,0,6,1,0,1,10.0,0.0,10.0,3.0,0.0,10.0,18.0,18.0,30.0,0.45,0.0,0.0,54.0,120.0,7.5,0.0,0.0,0.0,51.65625,0.20833333333333334,51.65625,Very High Consumption,3.9637849399867355,51.65625,0
7be490ed-dd18-4f95-b918-fae2df484d76,North Central,Kogi,adavi,<1hr to int. city,7,3,5,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3000.0,0,1,0,0,0,0,10,4.0,Band E,5,0,10,4,1,1,15.0,0.0,12.0,9.0,10.0,9.0,36.0,135.0,27.0,5.4,0.0,3.0,54.0,0.0,0.0,0.0,0.0,0.0,52.08,0.2,52.08,Very High Consumption,3.9718002094640066,52.08,0
12db0361-d655-4ec1-b5cd-54ea659f3b03,North West,Kaduna,zangon_kataf,<1hr to int. city,1,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3000.0,0,1,0,0,0,0,1,4.0,Band E,1,0,5,1,1,1,3.0,0.0,3.0,3.0,4.0,2.0,4.5,5.4,6.0,0.45,0.0,1.2,54.0,0.0,0.0,0.0,0.0,0.0,14.31,0.2,14.31,Moderate Consumption,2.7285062096695922,14.31,0
49f6d534-ddb9-497c-ac47-514d11f48b42,North West,Katsina,funtua,<1hr to large city,2,4,0,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,6,0.0,Below Band E / Low Supply,2,0,4,2,1,1,6.0,0.0,8.0,4.0,6.0,5.0,9.6,21.6,15.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,9.840000000000002,0.2,9.840000000000002,Moderate Consumption,2.3832429960115005,9.840000000000002,0
314dc1cb-2bb2-48df-b16c-cd9773cc6763,North West,Kaduna,zangon_kataf,<1hr to int. city,5,3,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1500.0,0,0,0,0,0,0,8,3.0,Below Band E / Low Supply,0,0,4,2,0,0,0.0,0.0,3.0,3.0,0.0,0.0,3.6,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.9,Low Consumption,0.6418538861723948,0.9,0
1cb49920-99eb-4aa7-9ef6-7cdbbae80c08,North West,Kaduna,zangon_kataf,<1hr to int. city,6,4,4,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1500.0,0,0,0,0,0,0,10,3.0,Below Band E / Low Supply,0,0,4,1,0,0,0.0,0.0,3.0,3.0,0.0,0.0,3.6,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.2,0.81,Low Consumption,0.5933268452777344,0.81,0
faedea73-ca5e-41c2-bc98-cee6931c01f2,North West,Kaduna,giwa,<1hr to large city,10,12,5,4,1,6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3000.0,0,1,0,0,0,1,22,7.0,Band E,0,0,6,0,0,0,0.0,0.0,11.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,18.0,0.0,26.775000000000002,0.2916666666666667,26.775000000000002,High Consumption,3.3241363355256937,26.775000000000002,0
e9acb2e7-572c-4376-abce-ec69f075aabd,North West,Kaduna,zangon_kataf,<1hr to int. city,4,0,2,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1500.0,0,0,0,0,0,0,4,3.0,Below Band E / Low Supply,0,0,4,3,0,0,0.0,0.0,2.0,3.0,0.0,0.0,2.4,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2,0.75,Low Consumption,0.5596157879354227,0.75,0
3c637018-97ab-4681-b0de-8f734c8ed808,North West,Kaduna,zangon_kataf,<1hr to int. city,4,0,2,1,1,6,0.0,4.0,1.0,4000.0,0.0,0.0,3.0,2000.0,0,1,0,0,0,0,4,4.0,Band E,0,0,4,2,0,1,0.0,0.0,6.0,4.0,0.0,6.0,7.2,0.0,18.0,1.2,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,16.080000000000002,0.2,16.080000000000002,Moderate Consumption,2.837908188360424,16.080000000000002,0
314b9f75-4acb-40c0-90a4-859e8dd7e1c0,North West,Katsina,bakori,<1hr to int. city,8,5,5,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2000.0,0,0,0,0,0,0,13,8.0,Band D,0,0,3,2,0,0,0.0,0.0,4.0,4.0,0.0,0.0,3.6,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,0.3333333333333333,1.5999999999999999,Low Consumption,0.9555114450274363,1.5999999999999999,0
ec622583-3499-4278-87e0-242beed3a354,South South,Delta,ethiope_west,Town,3,0,3,0,0,1,0.0,9.0,1.0,8000.0,0.0,0.0,0.0,1000.0,0,0,0,0,0,0,3,9.0,Band D,2,0,2,2,0,0,9.0,0.0,9.0,3.0,0.0,0.0,5.4,32.4,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5125,0.375,14.5125,Moderate Consumption,2.7416461505307255,14.5125,0
737052c6-b0d9-4e58-a783-cc302e911046,North West,Kaduna,zangon_kataf,<1hr to int. city,4,2,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2500.0,0,0,0,0,0,0,6,3.0,Below Band E / Low Supply,0,0,4,1,0,1,0.0,0.0,3.0,3.0,0.0,3.0,3.6,0.0,9.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.2,2.61,Low Consumption,1.2837077723447896,2.61,0
923fd802-512f-4391-8651-24b7ef8967a4,North West,Kaduna,zangon_kataf,<1hr to int. city,3,2,2,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2000.0,0,0,0,0,0,0,5,3.0,Below Band E / Low Supply,0,0,6,2,0,0,0.0,0.0,3.0,3.0,0.0,0.0,5.4,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2600000000000002,0.2,1.2600000000000002,Low Consumption,0.8153648132841946,1.2600000000000002,0
e1d0dddd-1b48-4548-9902-a29d68c31c44,North West,Kaduna,zangon_kataf,<1hr to int. city,3,4,1,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1500.0,0,0,0,0,0,0,7,3.0,Below Band E / Low Supply,0,0,3,1,0,0,0.0,0.0,3.0,3.0,0.0,0.0,2.7,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6300000000000001,0.2,0.6300000000000001,Low Consumption,0.488580014818671,0.6300000000000001,0
22a3fadb-a1a6-40ef-b93d-e5f9aec79fed,North West,Kaduna,zangon_kataf,<1hr to int. city,4,4,2,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2500.0,0,0,0,0,0,0,8,3.0,Below Band E / Low Supply,0,0,8,1,0,0,0.0,0.0,3.0,3.0,0.0,0.0,7.2,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5300000000000002,0.2,1.5300000000000002,Low Consumption,0.928219302739429,1.5300000000000002,0
e985f954-181a-4edd-9049-30ef991cb8e3,North West,Katsina,funtua,<1hr to large city,5,7,0,0,5,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000.0,0,1,0,0,0,0,12,1.0,Below Band E / Low Supply,5,0,6,0,2,4,3.0,0.0,8.0,0.0,5.0,2.0,14.4,27.0,24.0,0.0,0.0,3.0,54.0,0.0,0.0,0.0,0.0,0.0,24.480000000000004,0.2,24.480000000000004,High Consumption,3.2378938307039626,24.480000000000004,0
