hhid,zone,state,lga,urca_cat,adult_count,members_under_18,members_18_30,members_31_55,members_over_55,number_of_rooms,solar_supply_hours,generator_supply_hours,generator_count,generator_monthly_cost,minigrid_supply_hours,minigrid_monthly_bill,national_grid_supply_hours,national_grid_monthly_bill,air_cooler_count,fridge_count,washing_machine_count,ac_count,electric_cooker_count,thermal_appliance_count,household_size,daily_supply_hours,estimated_service_band,fan_count,laptop_computer_count,light_bulb_count,mobile_phone_charger_count,radio_count,television_count,fan_usage_hours,laptop_computer_usage_hours,light_bulb_usage_hours,mobile_phone_charger_usage_hours,radio_usage_hours,television_usage_hours
81726b73-a84f-4a92-9c50-b98b5ef514ec,South South,Rivers,obio/akpor,<1hr to large city,1,0,1,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10000.0,0,0,0,0,0,0,1,8.0,Band D,1,0,8,0,0,0,8.0,0.0,7.0,0.0,0.0,0.0
3d4742fc-626e-4047-bf87-02a7309c7b26,North West,Katsina,bakori,<1hr to int. city,5,7,2,3,0,5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2000.0,0,0,0,0,0,1,12,6.0,Band E,0,0,4,2,3,1,0.0,0.0,5.0,5.0,5.0,3.0
031e3dec-7598-4691-bbf7-96c6c0ec6210,South South,Delta,ethiope_west,Town,2,3,2,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1000.0,0,0,0,0,0,0,5,6.0,Band E,1,0,2,4,1,1,6.0,0.0,12.0,3.0,5.0,8.0
ccb4bb6b-0039-46db-b22d-be16d451b4d0,North West,Katsina,funtua,<1hr to large city,8,5,2,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,13,0.0,Below Band E / Low Supply,0,0,6,0,1,0,0.0,0.0,6.0,0.0,8.0,0.0
df3a7b69-677f-4d51-b21f-0130b8d15286,South South,Rivers,obio/akpor,<1hr to large city,2,2,1,1,0,3,0.0,5.0,1.0,10000.0,0.0,0.0,5.0,20000.0,0,1,1,1,0,0,4,5.0,Band E,1,0,6,1,0,1,10.0,0.0,10.0,3.0,0.0,10.0
7be490ed-dd18-4f95-b918-fae2df484d76,North Central,Kogi,adavi,<1hr to int. city,7,3,5,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3000.0,0,1,0,0,0,0,10,4.0,Band E,5,0,10,4,1,1,15.0,0.0,12.0,9.0,10.0,9.0
12db0361-d655-4ec1-b5cd-54ea659f3b03,North West,Kaduna,zangon_kataf,<1hr to int. city,1,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3000.0,0,1,0,0,0,0,1,4.0,Band E,1,0,5,1,1,1,3.0,0.0,3.0,3.0,4.0,2.0
49f6d534-ddb9-497c-ac47-514d11f48b42,North West,Katsina,funtua,<1hr to large city,2,4,0,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0,0,6,0.0,Below Band E / Low Supply,2,0,4,2,1,1,6.0,0.0,8.0,4.0,6.0,5.0
314dc1cb-2bb2-48df-b16c-cd9773cc6763,North West,Kaduna,zangon_kataf,<1hr to int. city,5,3,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1500.0,0,0,0,0,0,0,8,3.0,Below Band E / Low Supply,0,0,4,2,0,0,0.0,0.0,3.0,3.0,0.0,0.0
1cb49920-99eb-4aa7-9ef6-7cdbbae80c08,North West,Kaduna,zangon_kataf,<1hr to int. city,6,4,4,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1500.0,0,0,0,0,0,0,10,3.0,Below Band E / Low Supply,0,0,4,1,0,0,0.0,0.0,3.0,3.0,0.0,0.0
faedea73-ca5e-41c2-bc98-cee6931c01f2,North West,Kaduna,giwa,<1hr to large city,10,12,5,4,1,6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3000.0,0,1,0,0,0,1,22,7.0,Band E,0,0,6,0,0,0,0.0,0.0,11.0,0.0,0.0,0.0
e9acb2e7-572c-4376-abce-ec69f075aabd,North West,Kaduna,zangon_kataf,<1hr to int. city,4,0,2,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1500.0,0,0,0,0,0,0,4,3.0,Below Band E / Low Supply,0,0,4,3,0,0,0.0,0.0,2.0,3.0,0.0,0.0
3c637018-97ab-4681-b0de-8f734c8ed808,North West,Kaduna,zangon_kataf,<1hr to int. city,4,0,2,1,1,6,0.0,4.0,1.0,4000.0,0.0,0.0,3.0,2000.0,0,1,0,0,0,0,4,4.0,Band E,0,0,4,2,0,1,0.0,0.0,6.0,4.0,0.0,6.0
314b9f75-4acb-40c0-90a4-859e8dd7e1c0,North West,Katsina,bakori,<1hr to int. city,8,5,5,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2000.0,0,0,0,0,0,0,13,8.0,Band D,0,0,3,2,0,0,0.0,0.0,4.0,4.0,0.0,0.0
ec622583-3499-4278-87e0-242beed3a354,South South,Delta,ethiope_west,Town,3,0,3,0,0,1,0.0,9.0,1.0,8000.0,0.0,0.0,0.0,1000.0,0,0,0,0,0,0,3,9.0,Band D,2,0,2,2,0,0,9.0,0.0,9.0,3.0,0.0,0.0
737052c6-b0d9-4e58-a783-cc302e911046,North West,Kaduna,zangon_kataf,<1hr to int. city,4,2,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2500.0,0,0,0,0,0,0,6,3.0,Below Band E / Low Supply,0,0,4,1,0,1,0.0,0.0,3.0,3.0,0.0,3.0
923fd802-512f-4391-8651-24b7ef8967a4,North West,Kaduna,zangon_kataf,<1hr to int. city,3,2,2,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2000.0,0,0,0,0,0,0,5,3.0,Below Band E / Low Supply,0,0,6,2,0,0,0.0,0.0,3.0,3.0,0.0,0.0
e1d0dddd-1b48-4548-9902-a29d68c31c44,North West,Kaduna,zangon_kataf,<1hr to int. city,3,4,1,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1500.0,0,0,0,0,0,0,7,3.0,Below Band E / Low Supply,0,0,3,1,0,0,0.0,0.0,3.0,3.0,0.0,0.0
22a3fadb-a1a6-40ef-b93d-e5f9aec79fed,North West,Kaduna,zangon_kataf,<1hr to int. city,4,4,2,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2500.0,0,0,0,0,0,0,8,3.0,Below Band E / Low Supply,0,0,8,1,0,0,0.0,0.0,3.0,3.0,0.0,0.0
e985f954-181a-4edd-9049-30ef991cb8e3,North West,Katsina,funtua,<1hr to large city,5,7,0,0,5,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000.0,0,1,0,0,0,0,12,1.0,Below Band E / Low Supply,5,0,6,0,2,4,3.0,0.0,8.0,0.0,5.0,2.0
a6f9b7ee-3101-4bcf-9318-9180006143da,North West,Katsina,funtua,<1hr to large city,4,9,2,1,1,6,0.0,0.0,1.0,5000.0,0.0,0.0,7.0,2000.0,0,0,0,0,0,0,13,7.0,Band E,0,0,8,4,2,0,0.0,0.0,6.0,4.0,4.0,0.0
c308eed6-a68a-49c1-aa25-94e7106e064f,South South,Akwa Ibom,uyo,<1hr to large city,15,5,6,8,1,10,0.0,6.0,1.0,12000.0,0.0,0.0,6.0,5000.0,0,1,0,0,0,1,20,6.0,Band E,5,0,12,10,3,2,13.0,0.0,8.0,7.0,8.0,7.0
292ee9c3-7cd1-4acc-a3c4-93adea48674b,North Central,Federal Capital Territory,gwagwalada,<1hr to large city,15,5,13,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3000.0,0,0,0,0,0,0,20,5.0,Band E,1,0,7,11,0,0,10.0,0.0,10.0,10.0,0.0,0.0
a5c48f39-51c1-4a39-a90d-9e77b901764e,North Central,Federal Capital Territory,gwagwalada,<1hr to large city,2,2,0,1,1,5,0.0,5.0,1.0,6000.0,0.0,0.0,5.0,3000.0,0,1,0,0,0,0,4,5.0,Band E,1,0,8,0,0,1,8.0,0.0,8.0,0.0,0.0,8.0
f3eed0be-0fc6-4b7c-ba50-2749ee0b590a,South South,Rivers,obio/akpor,<1hr to large city,4,1,1,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6000.0,0,1,0,1,1,0,5,18.0,Band B,3,0,4,2,0,1,7.0,0.0,7.0,5.0,0.0,8.0
793abf71-b2bd-423d-83b5-f6616797a796,North West,Kaduna,jaba,<1hr to small city/town+,3,2,1,2,0,7,0.0,2.0,1.0,5000.0,0.0,0.0,7.0,3000.0,0,0,0,0,0,0,5,7.0,Band E,0,1,13,3,1,1,0.0,4.0,9.0,4.0,4.0,8.0
a2173ddf-9456-4941-a5b5-1d5acbfb8579,South South,Rivers,obio/akpor,<1hr to large city,6,2,4,2,0,4,0.0,6.0,1.0,12000.0,0.0,0.0,18.0,4000.0,0,1,0,0,0,1,8,18.0,Band B,3,0,10,4,1,2,15.0,0.0,18.0,3.0,11.0,11.0
04403e14-8564-4c5b-b26f-b3e766701620,South South,Rivers,obio/akpor,<1hr to large city,2,1,1,1,0,3,0.0,3.0,1.0,8000.0,0.0,0.0,20.0,3000.0,0,1,0,0,0,1,3,20.0,Band A,3,0,10,2,0,1,17.0,0.0,19.0,3.0,0.0,11.0
13f59d51-d35c-47ab-8ca3-c013e71520e8,North Central,Niger,chanchaga,<1hr to int. city,2,0,0,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5000.0,0,1,0,0,0,0,2,5.0,Band E,2,0,5,2,0,0,8.0,0.0,8.0,6.0,0.0,0.0
309f8ca9-845d-4792-ae1e-4f822eae3345,South South,Rivers,obio/akpor,<1hr to large city,2,2,0,2,0,3,0.0,5.0,1.0,6600.0,0.0,0.0,20.0,2000.0,0,1,0,0,1,1,4,20.0,Band A,3,0,3,2,0,1,7.0,0.0,10.0,5.0,0.0,9.0
abb4796f-6001-41e5-ac93-e147bb0ef7af,North West,Zamfara,bungudu,<1hr to small city/town+,4,5,2,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1500.0,0,0,0,0,0,0,9,8.0,Band D,2,0,3,1,1,0,5.0,0.0,4.0,3.0,3.0,0.0
4dc9fbfe-5212-4f4b-808c-fe369f5637ba,North Central,Federal Capital Territory,gwagwalada,<1hr to large city,2,3,0,2,0,3,0.0,6.0,1.0,10000.0,0.0,0.0,6.0,5000.0,0,1,0,0,0,0,5,6.0,Band E,0,0,4,2,0,1,0.0,0.0,6.0,6.0,0.0,10.0
3020200f-749b-480b-b53e-284493744526,North Central,Federal Capital Territory,gwagwalada,<1hr to large city,2,1,0,2,0,3,0.0,6.0,1.0,5000.0,0.0,0.0,4.0,5000.0,0,1,0,0,0,0,3,6.0,Band E,1,0,4,0,0,1,9.0,0.0,3.0,0.0,0.0,7.0
855e0e38-021e-4b86-960b-283854487486,North West,Kano,ungogo,<1hr to large city,2,1,1,1,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0.0,Below Band E / Low Supply,0,0,0,2,1,0,0.0,0.0,0.0,0.0,2.0,0.0
f23204e9-82aa-491e-8d8d-62859b932c57,North Central,Niger,bosso,<1hr to int. city,2,1,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11000.0,0,1,0,1,0,0,3,9.0,Band D,3,0,6,0,0,2,8.0,0.0,8.0,0.0,0.0,8.0
da183c9c-fcdc-4788-a562-443af8e88e63,North Central,Niger,bosso,<1hr to int. city,3,3,1,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3000.0,0,1,0,1,0,0,6,21.0,Band A,3,0,6,0,0,1,8.0,0.0,12.0,0.0,0.0,11.0
69daa0cd-0e9e-4696-b676-71bf94f8c508,North Central,Niger,chanchaga,<1hr to int. city,4,0,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3500.0,0,0,0,0,0,0,4,9.0,Band D,2,0,4,4,0,0,8.0,0.0,9.0,8.0,0.0,0.0
7c8d97f5-01c2-4e41-8680-485064a4bc13,North Central,Federal Capital Territory,gwagwalada,<1hr to large city,2,3,0,2,0,3,0.0,6.0,1.0,7000.0,0.0,0.0,0.0,2500.0,0,0,0,0,0,0,5,6.0,Band E,0,0,5,0,0,1,0.0,0.0,6.0,0.0,0.0,9.0
455f2501-52b6-4d9e-be05-be7ba98f6107,North Central,Niger,chanchaga,<1hr to int. city,2,3,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3000.0,0,0,0,0,0,0,5,5.0,Band E,0,0,5,2,0,0,0.0,0.0,7.0,6.0,0.0,0.0
6f190b84-d1dc-410c-b4ca-6ad890c6d32a,North Central,Niger,bosso,<1hr to int. city,3,2,2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3000.0,0,0,0,0,0,1,5,12.0,Band C,2,0,3,3,1,1,11.0,0.0,7.0,7.0,6.0,6.0
6e9f5142-a8c2-4310-8a90-8b1db0600faa,North Central,Kogi,adavi,<1hr to int. city,8,5,3,4,1,5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4000.0,0,0,0,0,0,0,13,2.0,Below Band E / Low Supply,1,0,8,1,0,0,5.0,0.0,5.0,4.0,0.0,0.0
5d3b4e95-7e4b-45c2-9565-aea5495278e8,North Central,Kogi,adavi,<1hr to int. city,5,3,2,3,0,6,0.0,3.0,1.0,5000.0,0.0,0.0,2.0,10000.0,0,0,0,0,0,0,8,3.0,Below Band E / Low Supply,2,0,15,1,0,1,5.0,0.0,5.0,5.0,0.0,5.0
7301f112-1299-4f3d-95fe-881b1d394a2b,North Central,Kogi,adavi,<1hr to int. city,6,3,3,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8000.0,0,0,0,0,0,0,9,2.0,Below Band E / Low Supply,0,0,8,1,0,1,0.0,0.0,5.0,5.0,0.0,5.0
2868e2da-9877-4ee4-8b70-d5cc7be57507,North West,Kaduna,sabon_gari,<1hr to large city,2,5,0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4000.0,0,1,0,0,0,0,7,5.0,Band E,3,0,6,1,0,1,2.0,0.0,5.0,3.0,0.0,4.0
e79d7df9-6b8c-4f36-90d4-dd1b0cf51b70,North West,Kano,ungogo,<1hr to large city,12,8,4,5,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,20,0.0,Below Band E / Low Supply,1,0,6,1,1,1,0.0,0.0,0.0,3.0,16.0,0.0
c24e0f1e-ce22-493d-8f1e-8ded76c6b86d,North West,Kano,ungogo,<1hr to large city,3,3,3,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,1,0,0,0,0,6,0.0,Below Band E / Low Supply,2,0,4,3,1,1,0.0,0.0,0.0,4.0,15.0,0.0
076be49a-f50b-4272-b440-77cd6f74f651,North Central,Nassarawa,lafia,<1hr to int. city,2,4,0,2,0,4,24.0,3.0,1.0,2000.0,0.0,0.0,18.0,5000.0,0,1,0,0,0,1,6,24.0,Band A,6,1,16,3,1,1,15.0,5.0,13.0,4.0,6.0,5.0
6b865fd8-e782-4be3-9cf3-6fcf11ff61cb,North West,Kano,ungogo,<1hr to large city,2,1,2,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0.0,Below Band E / Low Supply,0,0,0,1,1,0,0.0,0.0,0.0,0.0,6.0,0.0
2ec0749f-30ba-49e0-a6bc-5d9f359abeb2,North West,Kano,ungogo,<1hr to large city,3,5,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,0,0,0,0,8,0.0,Below Band E / Low Supply,1,0,2,1,1,0,0.0,0.0,0.0,3.0,8.0,0.0
ea9d0116-f756-4e8d-83e5-d253491bbed1,North West,Kano,ungogo,<1hr to large city,3,3,1,1,1,4,0.0,3.0,1.0,6000.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,6,3.0,Below Band E / Low Supply,4,0,13,2,1,1,3.0,0.0,3.0,3.0,9.0,3.0
c4293db8-dbfc-4030-a9cf-fd45d6b705da,North West,Kano,ungogo,<1hr to large city,3,2,3,0,0,4,0.0,4.0,1.0,6000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,5,4.0,Band E,4,0,4,3,3,1,4.0,0.0,4.0,4.0,5.0,4.0
a49fa015-496c-4398-b3a8-f5a79d732126,North Central,Kogi,adavi,<1hr to int. city,6,2,4,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5000.0,0,0,0,0,0,0,8,4.0,Band E,1,0,8,0,0,1,5.0,0.0,5.0,0.0,0.0,5.0
c80a6976-61d0-4bd5-ba67-0065b39d6ae8,South South,Delta,ethiope_west,Town,2,0,0,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0.0,Below Band E / Low Supply,0,0,0,3,0,0,0.0,0.0,0.0,2.0,0.0,0.0
a295c6fd-4607-4ab4-be2c-d2b98687bb03,North West,Kano,ungogo,<1hr to large city,2,3,0,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,Below Band E / Low Supply,0,0,0,0,1,0,0.0,0.0,0.0,0.0,8.0,0.0
457a4c3e-cc9b-4b4c-88de-306179f19029,North West,Katsina,bakori,<1hr to int. city,4,7,1,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2000.0,0,0,0,0,0,0,11,7.0,Band E,0,0,4,1,0,0,0.0,0.0,6.0,4.0,0.0,0.0
de25dc5e-6de7-4907-85fd-5e20da524516,North West,Kano,ungogo,Town,5,2,3,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2100.0,0,0,0,0,0,0,7,3.0,Below Band E / Low Supply,0,0,4,1,0,0,0.0,0.0,5.0,5.0,0.0,0.0
1695fd36-1fb3-4a72-9044-e1c957d1779b,North West,Katsina,bakori,<1hr to int. city,5,5,3,1,1,5,9.0,0.0,0.0,0.0,0.0,0.0,8.0,3000.0,0,0,0,0,0,1,10,9.0,Band D,1,0,9,2,0,0,12.0,0.0,8.0,8.0,0.0,0.0
a1864791-84b0-4776-b80b-6c05332bf2dd,North West,Kano,ungogo,<1hr to large city,5,4,2,0,3,4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,10.0,Band D,0,0,3,4,2,0,0.0,0.0,10.0,5.0,6.0,0.0
9863bea0-b65f-4122-b88e-ef5255345c51,North West,Kano,ungogo,<1hr to large city,1,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,0,0,0,1,1,0.0,Below Band E / Low Supply,1,0,2,1,0,0,0.0,0.0,0.0,3.0,0.0,0.0
d08f711c-ebf9-45fe-93d9-9e5132fd9b96,North West,Kano,ungogo,<1hr to large city,5,11,2,3,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,0,0,0,0,16,0.0,Below Band E / Low Supply,0,0,12,3,0,0,0.0,0.0,0.0,3.0,0.0,0.0
5d3ba519-8149-4954-833f-d328f4e5ea01,North West,Kano,ungogo,<1hr to large city,8,4,3,4,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,0,0,0,0,12,0.0,Below Band E / Low Supply,6,0,6,2,1,0,0.0,0.0,0.0,4.0,18.0,0.0
2bae0b86-24e3-4df0-9d24-697d66fafec8,North West,Kano,ungogo,Town,11,21,5,5,1,19,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2000.0,0,0,0,0,0,0,32,20.0,Band A,0,0,9,1,0,0,0.0,0.0,6.0,5.0,0.0,0.0
4aa536ec-3624-4ea7-bebf-cf243e3c9e5c,North West,Kano,ungogo,Town,11,6,7,3,1,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,500.0,0,0,0,0,0,0,17,10.0,Band D,0,0,10,2,0,0,0.0,0.0,5.0,5.0,0.0,0.0
a5c29c46-7726-4642-9f2f-76a64ddca9b9,North West,Kano,ungogo,Town,3,7,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,700.0,0,0,0,0,0,0,10,6.0,Band E,4,0,5,2,0,1,4.0,0.0,5.0,3.0,0.0,3.0
6fd540e1-e148-443a-b2b5-faf541f7bb33,North West,Kano,ungogo,Town,6,8,6,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1000.0,0,0,0,0,0,0,14,4.0,Band E,0,0,9,0,0,0,0.0,0.0,6.0,0.0,0.0,0.0
27ce9cec-c54a-4e0c-8ac8-e2faa151eb44,North Central,Niger,bosso,<1hr to int. city,16,2,7,6,3,7,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6000.0,0,1,0,0,0,0,18,21.0,Band A,8,0,11,10,0,4,14.0,0.0,11.0,8.0,0.0,14.0
40152240-b7d4-4505-a88d-05ab1fedea79,North Central,Niger,bosso,<1hr to int. city,7,2,5,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3000.0,0,0,0,0,0,0,9,21.0,Band A,6,0,10,5,0,2,15.0,0.0,15.0,9.0,0.0,9.0
a9c86f9a-bb07-4d36-9521-1c7b83935e53,South South,Rivers,obio/akpor,<1hr to large city,1,0,1,0,0,2,0.0,3.0,1.0,3000.0,0.0,0.0,5.0,3500.0,0,0,0,0,0,0,1,5.0,Band E,1,0,2,1,0,1,6.0,0.0,6.0,2.0,0.0,3.0
026b1c22-d652-4770-aba1-2491a49dad29,South South,Rivers,obio/akpor,<1hr to large city,2,0,1,1,0,2,0.0,6.0,0.0,2500.0,0.0,0.0,14.0,2500.0,0,1,0,0,0,1,2,14.0,Band C,0,0,9,1,1,0,0.0,0.0,9.0,2.0,6.0,0.0
06ecdb12-eb3e-408a-973c-0bd528b5cde0,South South,Rivers,obio/akpor,<1hr to large city,2,1,1,1,0,2,0.0,4.0,1.0,8000.0,0.0,0.0,11.0,1800.0,0,1,0,0,0,1,3,11.0,Band D,1,0,6,1,0,0,8.0,0.0,11.0,3.0,0.0,0.0
9507ca41-6296-48bd-8b34-f5902ff07b23,South South,Rivers,obio/akpor,<1hr to large city,4,1,2,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4000.0,0,1,0,1,0,1,5,11.0,Band D,5,0,12,6,0,4,11.0,0.0,10.0,5.0,0.0,10.0
ea2fd97d-167d-43dd-a97a-e51a8a32980a,South South,Rivers,obio/akpor,<1hr to large city,3,4,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8000.0,0,0,0,0,0,1,7,6.0,Band E,1,0,0,2,0,1,3.0,0.0,0.0,3.0,0.0,2.0
5be57d69-167a-48f4-a082-9b3b9a6372e5,North Central,Niger,chanchaga,<1hr to int. city,7,21,4,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1000.0,0,0,0,0,0,0,28,4.0,Band E,5,0,8,3,0,0,6.0,0.0,5.0,5.0,0.0,0.0
e4cd0d77-4437-4732-8dc6-b61433d0f932,North Central,Federal Capital Territory,gwagwalada,<1hr to large city,6,0,4,1,1,8,0.0,3.0,1.0,2000.0,0.0,0.0,22.0,5000.0,0,1,0,0,0,0,6,22.0,Band A,2,1,5,4,1,1,13.0,4.0,13.0,4.0,12.0,12.0
cd59752a-4d7c-4cee-8beb-16f849a1f92b,North West,Kaduna,giwa,<1hr to large city,3,2,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2000.0,0,0,0,0,0,0,5,7.0,Band E,0,0,4,0,0,0,0.0,0.0,9.0,0.0,0.0,0.0
a849128c-fd89-41a7-9dcc-97de68442325,North West,Kaduna,giwa,<1hr to large city,2,2,2,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3000.0,0,0,0,0,0,0,4,7.0,Band E,4,0,4,0,0,0,11.0,0.0,8.0,0.0,0.0,0.0
d5ce1b62-014b-4c25-b069-20be3d52ae53,North West,Kaduna,giwa,<1hr to large city,8,10,7,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3000.0,0,0,0,0,0,0,18,6.0,Band E,0,0,10,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0
3df9601a-5afd-4167-a7cb-6834647ea0de,North West,Katsina,bakori,<1hr to int. city,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3000.0,0,0,0,0,0,0,1,5.0,Band E,0,0,2,1,0,0,0.0,0.0,3.0,3.0,0.0,0.0
143e73ab-6665-4853-a7d4-e7cd37dc5746,South South,Delta,ethiope_east,Town,2,0,0,2,0,6,0.0,8.0,1.0,9000.0,0.0,0.0,24.0,5500.0,0,1,0,0,0,1,2,24.0,Band A,2,0,7,1,1,0,14.0,0.0,10.0,2.0,1.0,0.0
4cd7a8dc-d79b-46d8-a57e-40d5d04d223a,North West,Kano,ungogo,<1hr to large city,6,12,2,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,0,0,18,0.0,Below Band E / Low Supply,0,0,4,2,0,0,0.0,0.0,0.0,2.0,0.0,0.0
8d3e3229-2c93-43a0-936d-595ba02a3fdf,South South,Delta,ethiope_west,Town,7,3,2,5,0,3,0.0,7.0,1.0,12000.0,0.0,0.0,6.0,3000.0,0,1,0,0,0,0,10,7.0,Band E,2,0,8,2,0,1,4.0,0.0,4.0,4.0,0.0,3.0
a422dc68-0d42-428c-91d4-95532b4ec1ac,North West,Katsina,bakori,<1hr to int. city,2,4,1,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2000.0,0,0,0,0,0,1,6,10.0,Band D,1,0,7,2,0,0,11.0,0.0,9.0,5.0,0.0,0.0
264920c6-0b88-42f5-ab26-b7cb9120c7a5,North Central,Nassarawa,lafia,<1hr to int. city,2,2,0,2,0,6,0.0,2.0,1.0,1000.0,0.0,0.0,2.0,4000.0,0,0,0,0,0,1,4,2.0,Below Band E / Low Supply,1,0,6,1,1,0,6.0,0.0,8.0,5.0,6.0,0.0
d726f88a-bc6b-4b47-a4b8-c20f0a1ba245,South South,Akwa Ibom,uyo,<1hr to large city,2,3,0,2,0,3,0.0,3.0,1.0,6000.0,0.0,0.0,3.0,2000.0,0,1,0,0,0,1,5,3.0,Below Band E / Low Supply,4,0,11,3,0,3,13.0,0.0,6.0,3.0,0.0,6.0
99ca9e98-b4de-4d6c-8cd6-4dc2e8041b5f,South South,Akwa Ibom,uyo,<1hr to large city,4,3,2,2,0,3,0.0,5.0,1.0,10000.0,0.0,0.0,3.0,6000.0,0,1,0,0,1,1,7,5.0,Band E,3,0,9,3,2,2,13.0,0.0,10.0,7.0,10.0,5.0
1362ec99-8b00-43c7-b6d3-4600c4fefef0,South South,Rivers,obio/akpor,<1hr to large city,2,0,0,2,0,3,0.0,18.0,1.0,12000.0,0.0,0.0,10.0,10000.0,0,1,0,0,0,1,2,18.0,Band B,3,0,10,2,0,1,16.0,0.0,13.0,3.0,0.0,10.0
343dbfa6-081e-4e84-8465-1e2c98c99cab,North West,Kano,ungogo,Town,4,8,2,2,0,7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2200.0,0,0,0,0,0,0,12,6.0,Band E,4,0,7,3,0,1,8.0,0.0,10.0,7.0,0.0,6.0
f3cc45f4-55ec-49df-b3c7-c9dea8363d52,North West,Katsina,bakori,<1hr to int. city,4,4,1,2,1,6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2000.0,0,0,0,0,0,0,8,9.0,Band D,0,0,6,2,1,0,0.0,0.0,8.0,5.0,8.0,0.0
